Restaurant,ID,Rating,Reviews,Price,City,State,ZipCode,Category
First Watch,tsVGSbUYVQAlIK21oXZMtA,4.5,57,2,Omaha,NE,68130,Breakfast & Brunch
Bailey's Breakfast & Lunch,qt17WcrrC5Mlp2rdH2XYrg,4.0,150,2,Omaha,NE,68144,Breakfast & Brunch
LeadBelly,n8hof5pjuL2FP7aMM3OodA,4.0,343,2,Lincoln,NE,68508,American (New)
Kona Grill,O0HL2dwV3LE1PJwRRaI5-g,3.5,213,2,Omaha,NE,68118,American (New)
Prairie Plate Restaurant,XG5BHLh0Ghy0oiTv_SswWw,4.5,14,2,Waverly,NE,68462,American (New)
Blue Sushi Sake Grill - Grayhawk Pointe,XiVn7rm68IFSpyPKIR3lWQ,4.0,164,2,Omaha,NE,68116,Sushi Bars
Shucks Legacy Fish House & Oyster Bar,uIxgDmKHG_-IlvufyVQ_vA,4.0,81,2,Omaha,NE,68130,Seafood
Lombardo's Bistro & Bar,kIPzRJ8k_-lb1PY4BdEAkg,4.5,141,2,Omaha,NE,68164,Italian
Charred Burger + Bar,Sf9lmbJp6-V0dsHCGEzdeQ,4.0,160,2,Omaha,NE,68144,Burgers
Buffalo Wings & Rings,GmcjKXdHnJxxPoA_MpUJjg,4.0,115,2,Omaha,NE,68137,Chicken Wings
Ollie and Hobbes Craft Kitchen,Phhu7ltBq_ZB8AxvJtrS8A,4.0,163,2,Papillion,NE,68046,American (New)
SPIN! Neapolitan Pizza,Fc4AgByVs2BZxFF50ETjsA,4.0,134,2,Papillion,NE,68046,Pizza
Voodoo Taco,p3fzDRUEUGcLuVFqlL1W9w,2.5,106,2,Gretna,NE,68028,Tex-Mex
Tired Texan BBQ,-iBRNG3BKhTgvVmZ1DcHXw,4.0,132,2,Omaha,NE,68137,Barbeque
Texas Roadhouse,TaA69gwp7X8gHJpCIvqzog,4.0,85,2,Omaha,NE,68154,Steakhouses
Mangia Italiana,f2t1xgVCwBKe6LwUEmfWcg,4.5,178,2,Omaha,NE,68122,Italian
Hiro 88,2aF24D2aZUUhNS0peTDyfg,4.0,61,2,Omaha,NE,68135,Sushi Bars
Simply Delicious Restaurant,ff_arvBSF39GlZAs79SLzw,4.5,23,2,Valley,NE,68064,American (Traditional)
Blue Sushi Sake Grill,Nj1bcla4T_r1gTy2yKNArQ,4.0,215,2,Lincoln,NE,68508,Sushi Bars
Thunderhead Brewing Taproom,xTnsd5t5CmxTCPidgDzAwQ,4.5,36,2,Omaha,NE,68144,Breweries
Whisk + Measure Specialty Bakery and Coffee,IxlclkmklKcA6Tz4omHDxA,4.5,55,2,Omaha,NE,68144,Coffee & Tea
The Jaipur,4E62x93p1MMr8VfmmVb0JQ,4.0,158,2,Omaha,NE,68144,Indian
The Cordial Cherry,Qa5RrY5HO0mt9E0Sj84WwQ,4.5,20,2,Omaha,NE,68130,Desserts
Wave Bistro,tUT2Wpn2HGyj4mHSWqvcYw,4.0,96,2,Omaha,NE,68116,Asian Fusion
Phat Jacks,PtBORCE3jrA8rCbDD4QtQg,4.0,208,2,Lincoln,NE,68528,Barbeque
Le Voltaire,wWcWiYwesW7KEsKycEYYRg,4.5,85,3,Omaha,NE,68154,French
Dolce,2_BNrInCx0DexNHXaCJzNA,4.5,135,3,Omaha,NE,68164,American (New)
Kobe Steakhouse of Japan,X6MEVc4WdUkKY_gTq29O0w,4.0,97,3,Omaha,NE,68118,Steakhouses
Johnny's Italian Steakhouse,Cu5s55b8MUE8U6wmy-UJ3w,3.5,105,3,Omaha,NE,68118,Steakhouses
Brother Sebastian's Steak House & Winery,FBi4ozHpxWk355zGHjgBAA,4.0,158,3,Omaha,NE,68144,Steakhouses
The Other Room,hUib4rTey_txdQXTWlpa5g,4.5,49,3,Lincoln,NE,68508,Cocktail Bars
Tavern 180,WmsASJI09u3Y8jknbeSZ3A,3.5,51,3,Omaha,NE,68118,Seafood
DISH Restaurant,IayNZPrMHl0kOlwXRKQUcQ,4.0,90,3,Lincoln,NE,68508,American (New)
Steak & Grapes,a4qnKwOdNL6s6hTgWCodCA,3.5,42,3,Omaha,NE,68130,"Beer, Wine & Spirits"
Rodizio Grill,nE3vhSF-RvdDONV9Riy3Zw,3.5,117,3,Lincoln,NE,68508,Steakhouses
JTK Cuisine & Cocktails,x4zfAwLXfcYgjR7Z2qd2rA,4.0,63,3,Lincoln,NE,68508,American (New)
Misty's,0awv35N07qeoHuBWi_87yQ,3.0,52,3,Lincoln,NE,68507,Steakhouses
Elegant Endings,m_uAggyo30Uk1w6K9Kw0lw,5.0,5,3,Lincoln,NE,68510,Caterers
Tiburon Golf Club,2jbd2Np3yNoxYeAn13H3rg,4.0,2,3,Omaha,NE,68136,Sports Bars
Starbucks,QWsWHsYx1_jqjLZ5hvTKmw,3.0,2,3,Omaha,NE,68137,Coffee & Tea
501 Bar & Grill,xiQF96PnuiED2E6BliC-VQ,3.0,6,3,Lincoln,NE,68522,Dive Bars
Nebraska Club,29iK7l-NKDOprCHgJt-MVg,3.0,4,3,Lincoln,NE,68508,American (New)
Mahogany Prime Steakhouse,oosHP5KEFk-3ySnhiXABgw,4.5,168,4,Omaha,NE,68154,Steakhouses
801 Chophouse at the Paxton,K61IcSFXZWmDme3vgMZsCg,4.0,283,4,Omaha,NE,68102,Steakhouses
Fleming's Prime Steakhouse & Wine Bar,9lar65wVSvvjt0PMZI87Hw,4.0,116,4,Omaha,NE,68114,Wine Bars
Black Sheep Coffee House,NBb9Bscy3pT2BgBsMDyLHg,4.5,5,4,Springfield,NE,68059,Coffee & Tea
Embassy Suites Hotel Omaha,bRG8UUjXS7xaD3zQaXxPEg,3.0,73,4,Omaha,NE,68102,Hotels
El Rinconcito,a2vW4kdK8-sHtNhkYSzJLw,3.0,13,4,Omaha,NE,68107,Salvadoran
McDonald's,Y3TF15Rc1D7u4_1Cik2ojw,2.0,5,4,Council Bluffs,IA,51501,Fast Food
Last Second Saloon,kBL9QfEGqu-z_qICgoHpIg,4.0,1,4,North Bend,NE,68649,Sports Bars
Poppi's BBQ,n4bkyuj-3cXepe5slgTd8Q,1.0,2,4,Lincoln,NE,68512,Barbeque
Arby's,k2I1x0ClBwReUWrOO7j27A,2.0,4,4,Missouri Valley,IA,51555,Sandwiches
Ammo Box Café,9MxibgjK5HoN-Qz6hT6sKA,5.0,26,1,Omaha,NE,68138,Cafes
Cheri O's Coffee House & Ice Cream Parlour,WLkRIZuqsrxrBvfdWnpfSw,4.0,20,1,Ashland,NE,68003,Coffee & Tea
Billy's Gretna Café,_jfP6jlxviifbc7EKxIh0g,4.0,21,1,Gretna,NE,68028,Cafes
Sweet Lime Thai Food Express,Tz5zhbsRpEMYhezPnXIYIA,3.5,16,1,Springfield,NE,68059,Thai
Springfield Drug,9XAe43anMKAOuVszIATrKg,5.0,6,1,Springfield,NE,68059,Drugstores
Dos De Oros,ZMK7VDa_w-Wygb2wTtSVHg,4.5,33,1,Omaha,NE,68117,Food Stands
Mrs T's Dari Creme,HnQcEBwVz2GFXO8MHkOZlQ,3.5,7,1,Louisville,NE,68037,Ice Cream & Frozen Yogurt
Runza,t6pfp0TQU9hWjLOSFsxAfQ,3.5,8,1,Gretna,NE,68028,Fast Food
Scooter's Coffee,IfPYh4Uz2ZZ6uXDLH4I_hg,3.5,4,1,Gretna,NE,68028,Coffee & Tea
KC's Eastside Saloon,723I1JCm0zP1u1hZI9uAug,4.5,3,1,Ashland,NE,68003,Lounges
Gambino's Pizza,YBUPmJZOJEXk-eig0Rj71Q,2.0,13,1,Louisville,NE,68037,Pizza
Scooter's Coffee Drive-Thru,_MdlwtqjVgX6ShiUaPs7pw,3.5,8,1,Gretna,NE,68028,Coffee & Tea
Jimmy John's,D074859GXoy67HgWXydkHg,4.0,6,1,Gretna,NE,68028,Sandwiches
Spikers Sports & Spirits,nru7ocpfkxXxpJEDRU-GgQ,3.5,6,1,Gretna,NE,68028,Sports Bars
Don's Bar,py71U-wu-6PwGDnA596F-g,4.0,4,1,Memphis,NE,68042,Bars
Buddha Belly,7APPloErkWbqBy-SDyBL3g,3.0,9,1,Gretna,NE,68028,Chinese
McDonald's,3iSIjdszRvwt9Vu8r6-vng,1.5,11,1,Gretna,NE,68028,Burgers
"Uncle Earnie's Beer, Bait & BBQ",joAadl1xh2qXTvSDmsJrbw,5.0,1,1,Cedar Creek,NE,68016,Barbeque
BW's Pub & Grill,o8O2LK1OvoXvO3P7hUHKMg,2.5,6,1,Ashland,NE,68003,Barbeque
Pizza Hut,gQz34wBkaUmSO8_ndbnUKw,3.0,8,1,Papillion,NE,68046,Pizza
Get-A-Way Bar & Grill,_DMd5Fnpe8Co0-u4a3WIcw,4.0,2,1,Manley,NE,68403,Bars
Sonic Drive-In,HFYCYPT0ZsYK4dmc-Jn7NA,1.5,11,1,Gretna,NE,68028,Fast Food
Subway,g3LNPbYJ8aQldraCUbYxfQ,2.5,3,1,Gretna,NE,68028,Sandwiches
Gretna BP,tjJ2KlWrNmivgRgU95KVLg,3.5,2,1,Gretna,NE,68028,Pizza
Arby's,J0yU5e0cOgryVQTvr7rceg,1.5,4,1,Gretna,NE,68028,Fast Food
Taco John's,KMyVoK4d4-rN0MPAWddodw,1.5,4,1,Gretna,NE,68028,Mexican
Sahara food truck,U0sFfgxhatNKDX-F5xFQ3A,5.0,2,1,Omaha,NE,68131,Mediterranean
Subway,D1DsXYOkWsyzMcZhrwPu9g,1.5,2,1,Gretna,NE,68028,Sandwiches
The Tastee Trailer,zhlqrjPan1NtabGAIiBItw,5.0,3,1,Lincoln,NE,68508,Food Trucks
Dos de Oros,Hj0HDyWgaNqbi7FBMI8r8w,5.0,1,1,Bellevue,NE,68005,Food Trucks
Round the Bend Steakhouse & Saloon,jSZ-h6nmYSNUNoeXv_XYrw,3.5,46,2,Ashland,NE,68003,Steakhouses
The Beanery,DJu9IGAsWAk3vwVWvF4-dw,4.5,24,2,Gretna,NE,68028,Coffee & Tea
El Vallarta,eWARzW6gtMnf7kFITaL9KA,4.0,35,2,Gretna,NE,68028,Mexican
Voodoo Taco,p3fzDRUEUGcLuVFqlL1W9w,2.5,106,2,Gretna,NE,68028,Tex-Mex
We'll Smoke U BBQ,qvP8wfhvLPxfTvqIV4YziA,3.5,53,2,Gretna,NE,68028,Barbeque
Wicked Hen Farmhouse,UiFCTOGqeHBQzlRpuJ8Gng,4.5,16,2,Springfield,NE,68059,Cafes
Heron Bay,r8ZuuQivqY4WykeSCIqFLg,3.5,20,2,Springfield,NE,68059,American (New)
"Local Beer, Patio and Kitchen - Gretna",wMP4FIdhs6nCElUTJ1QBig,2.5,58,2,Gretna,NE,68028,American (New)
Denny's,WvNR4VACOG5kSvbJuo13rw,3.0,18,2,Gretna,NE,68028,American (Traditional)
Angus Burgers and Shakes,UheMcNBEIgg6KOYKo2okdQ,3.5,32,2,Omaha,NE,68136,Burgers
Pieocracy Pizza,7BJGGjyzI_FUQkd531lxWQ,2.0,46,2,Gretna,NE,68028,Pizza
El Bees,zt2j3lgdsQDqxriWGCB4SA,2.5,59,2,Omaha,NE,68138,Tex-Mex
Godfather's Pizza,289DDG1I5HDPcpbBoLHmyQ,5.0,4,2,Gretna,NE,68028,Pizza
Langdon's Bar & Grill,tYj0NYIYEzaDLTC8hKiyKA,3.5,14,2,Gretna,NE,68028,Bars
Breadeaux Pizza,Ad_tqIf2_dv_u6buAtQ5fw,3.5,5,2,Ashland,NE,68003,Pizza
Peter Kiewit Lodge & Restaurant,d8qde3TcWYgI-cZlDaAmSA,2.0,6,2,Ashland,NE,68003,American (New)
Trojan Tavern,FFcKR4E1A_hKh7pLfvOSSA,4.0,5,2,Springfield,NE,68059,Bars
Waterfall Lounge,7AKzbZf_hGNfwvZe3tuEZQ,3.0,18,2,Omaha,NE,68136,Lounges
Lighthouse Bar & Grill,GpRkCilKI-WLN3XqgyiF-A,2.5,26,2,Omaha,NE,68136,Sports Bars
Phoenix Food & Spirits,rykElw2mDPZ84HMYRbbIwQ,3.5,6,2,Omaha,NE,68138,Sports Bars
Pizza Hut,9W0YE9m78Z12J2oGomXmFw,2.0,9,2,Gretna,NE,68028,Pizza
Casey's General Store,kbuFE2AxPfgTESovHpRpzQ,2.0,1,2,Ashland,NE,68003,Pizza
The Drover,H_m48-oFNpTIvi1zhYGPNQ,4.0,590,3,Omaha,NE,68124,Steakhouses
The Grey Plume,uaUEOnVDjpeorYFvo54DEQ,4.5,267,3,Omaha,NE,68131,American (New)
Au Courant,X63aSFPk9MDpOaCCp0c6dA,4.5,135,3,Omaha,NE,68104,Modern European
Dolce,2_BNrInCx0DexNHXaCJzNA,4.5,135,3,Omaha,NE,68164,American (New)
Le Voltaire,wWcWiYwesW7KEsKycEYYRg,4.5,85,3,Omaha,NE,68154,French
Boiler Room,6aBLmr3XaHte4yxGEK239w,4.0,250,3,Omaha,NE,68102,American (New)
Brother Sebastian's Steak House & Winery,FBi4ozHpxWk355zGHjgBAA,4.0,158,3,Omaha,NE,68144,Steakhouses
Kobe Steakhouse of Japan,X6MEVc4WdUkKY_gTq29O0w,4.0,97,3,Omaha,NE,68118,Steakhouses
Johnny's Italian Steakhouse,Cu5s55b8MUE8U6wmy-UJ3w,3.5,105,3,Omaha,NE,68118,Steakhouses
Spencer's for Steaks & Chops,R1Nmdyj4BHBDv4N9GzB_vQ,4.0,190,3,Omaha,NE,68102,Steakhouses
V. Mertz,alQopmLbuy4l6QV8BWGUhA,4.0,93,3,Omaha,NE,68102,American (New)
Kith & Kin,mkW-YlJuw64RQrbqVit03Q,4.0,100,3,Omaha,NE,68132,Southern
Sullivan's Steakhouse,bH-jkmhifSIsIo7dCo08Ww,3.5,185,3,Omaha,NE,68102,Steakhouses
Tavern 180,WmsASJI09u3Y8jknbeSZ3A,3.5,51,3,Omaha,NE,68118,Seafood
The Other Room,hUib4rTey_txdQXTWlpa5g,4.5,49,3,Lincoln,NE,68508,Cocktail Bars
Monarch Prime & Bar,DYEMQUcZXzri4WWO4NfPTA,4.0,50,3,Omaha,NE,68106,Steakhouses
The Flatiron Cafe,Lj4xJI39W5jLh20NhT-y4w,4.0,47,3,Omaha,NE,68102,American (New)
DISH Restaurant,IayNZPrMHl0kOlwXRKQUcQ,4.0,90,3,Lincoln,NE,68508,American (New)
Steak & Grapes,a4qnKwOdNL6s6hTgWCodCA,3.5,42,3,Omaha,NE,68130,"Beer, Wine & Spirits"
Omaha Prime,pupFTBt5Dqr_leLBGtZ1qQ,3.5,100,3,Omaha,NE,68102,Steakhouses
Rodizio Grill,nE3vhSF-RvdDONV9Riy3Zw,3.5,117,3,Lincoln,NE,68508,Steakhouses
JTK Cuisine & Cocktails,x4zfAwLXfcYgjR7Z2qd2rA,4.0,63,3,Lincoln,NE,68508,American (New)
Jack Binion's Steak House,PZEb1AvE0VsvNYYugxpW1g,4.0,38,3,Council Bluffs,IA,51501,Steakhouses
Misty's,0awv35N07qeoHuBWi_87yQ,3.0,52,3,Lincoln,NE,68507,Steakhouses
J's on Jackson,JRRkjf8ulSM34sHQQhxIvQ,2.5,126,3,Omaha,NE,68102,Steakhouses
360 Steakhouse,OUsWEu6vYSzJ6JKLtZmTqQ,3.5,47,3,Council Bluffs,IA,51501,Steakhouses
Nothing Bundt Cakes,ugmjvVdGLUJy8rrHZVl7QA,4.0,15,3,Lincoln,NE,68506,Desserts
Elegant Endings,m_uAggyo30Uk1w6K9Kw0lw,5.0,5,3,Lincoln,NE,68510,Caterers
Tiburon Golf Club,2jbd2Np3yNoxYeAn13H3rg,4.0,2,3,Omaha,NE,68136,Sports Bars
RIVA Steak & Seafood,jI1-P6Be-iS_x4emf80Pbw,3.0,13,3,Council Bluffs,IA,51501,American (New)
Cupcakes & More,tooeUKcfEeu62NotnjjchA,3.5,10,3,Lincoln,NE,68516,Bakeries
Omaha Press Club,4A9KW3fkCMNAdna6OiZQZw,3.5,6,3,Omaha,NE,68102,Venues & Event Spaces
Alotta Brownies Bakery,rPiq1HyNsOPH_bzTUqNtHw,4.0,9,3,Fremont,NE,68025,Bakeries
Starbucks,QWsWHsYx1_jqjLZ5hvTKmw,3.0,2,3,Omaha,NE,68137,Coffee & Tea
Starbucks,x20LztbiGbYanQOcMArGjQ,4.5,3,3,Council Bluffs,IA,51501,Coffee & Tea
Dunkin Donuts,iNRtRa3FRSDNm0L0hMXauw,2.5,9,3,Lincoln,NE,68526,Donuts
501 Bar & Grill,xiQF96PnuiED2E6BliC-VQ,3.0,6,3,Lincoln,NE,68522,Dive Bars
The Driftwood Inn,tDd5iXred_6QI3aLBDYO_w,4.0,8,3,Blair,NE,68008,Steakhouses
Nebraska Club,29iK7l-NKDOprCHgJt-MVg,3.0,4,3,Lincoln,NE,68508,American (New)
Valentino's,PU0lCVlknBxx31elnn8Z7Q,2.5,3,3,Lincoln,NE,68516,Pizza
Smitty's Lounge,bEzIJpHivwbjQlhOs3cB2Q,2.0,1,3,Tabor,IA,51653,Bars
Mahogany Prime Steakhouse,oosHP5KEFk-3ySnhiXABgw,4.5,168,4,Omaha,NE,68154,Steakhouses
801 Chophouse at the Paxton,K61IcSFXZWmDme3vgMZsCg,4.0,283,4,Omaha,NE,68102,Steakhouses
Fleming's Prime Steakhouse & Wine Bar,9lar65wVSvvjt0PMZI87Hw,4.0,116,4,Omaha,NE,68114,Wine Bars
Black Sheep Coffee House,NBb9Bscy3pT2BgBsMDyLHg,4.5,5,4,Springfield,NE,68059,Coffee & Tea
Embassy Suites Hotel Omaha,bRG8UUjXS7xaD3zQaXxPEg,3.0,73,4,Omaha,NE,68102,Hotels
El Rinconcito,a2vW4kdK8-sHtNhkYSzJLw,3.0,13,4,Omaha,NE,68107,Salvadoran
McDonald's,Y3TF15Rc1D7u4_1Cik2ojw,2.0,5,4,Council Bluffs,IA,51501,Fast Food
Arby's,k2I1x0ClBwReUWrOO7j27A,2.0,4,4,Missouri Valley,IA,51555,Sandwiches
Poppi's BBQ,n4bkyuj-3cXepe5slgTd8Q,1.0,2,4,Lincoln,NE,68512,Barbeque
Last Second Saloon,kBL9QfEGqu-z_qICgoHpIg,4.0,1,4,North Bend,NE,68649,Sports Bars
The Warehouse,j2qqv5EL9ftzLMZzUM79lA,3.5,27,1,Omaha,NE,68007,American (Traditional)
Dos De Oros,ZMK7VDa_w-Wygb2wTtSVHg,4.5,33,1,Omaha,NE,68117,Food Stands
Nate's Stumble Inn Bar & Grill,Li2mLTTtnEOZZEB4uXeJZw,3.5,15,1,Bennington,NE,68007,Bars
Runza,jEtJfgSklISpAE5fbqxjTg,4.0,5,1,Bennington,NE,68007,Burgers
Godfather's Pizza,JX1gMeBD82k25LVPwAMj4Q,2.5,3,1,Bennington,NE,68007,Pizza
Sahara food truck,U0sFfgxhatNKDX-F5xFQ3A,5.0,2,1,Omaha,NE,68131,Mediterranean
Dos de Oros,Hj0HDyWgaNqbi7FBMI8r8w,5.0,1,1,Bellevue,NE,68005,Food Trucks
The Tastee Trailer,zhlqrjPan1NtabGAIiBItw,5.0,3,1,Lincoln,NE,68508,Food Trucks
Mangia Italiana,f2t1xgVCwBKe6LwUEmfWcg,4.5,178,2,Omaha,NE,68122,Italian
Railcar Modern American Kitchen,7CWQlnzHrbrW2YYagG50ZQ,4.0,348,2,Omaha,NE,68154,American (New)
Lombardo's Bistro & Bar,kIPzRJ8k_-lb1PY4BdEAkg,4.5,141,2,Omaha,NE,68164,Italian
Pitch Coal-fire Pizzeria,JYlfyMoypBWLzND1jx9BGg,4.0,460,2,Omaha,NE,68132,Pizza
Twisted Cork Bistro,ErMbXNAH3v_M0lltn7EieQ,4.0,242,2,Omaha,NE,68114,American (New)
Blue Sushi Sake Grill - Grayhawk Pointe,XiVn7rm68IFSpyPKIR3lWQ,4.0,164,2,Omaha,NE,68116,Sushi Bars
Benson Brewery,1GcILsSMaph24VpIypdIOg,4.0,255,2,Omaha,NE,68104,Gastropubs
Firebirds Wood Fired Grill,rk2KkExQSK8V0nBc3gD6Rg,4.0,199,2,Omaha,NE,68118,Steakhouses
Wave Bistro,tUT2Wpn2HGyj4mHSWqvcYw,4.0,96,2,Omaha,NE,68116,Asian Fusion
Krug Park,GD6m5dlHfUREBSe2jBXLpg,4.5,116,2,Omaha,NE,68104,Pubs
Pizzeria Davlo,Tb7YZZbhKqe9FwLHNhhVlw,4.0,113,2,Omaha,NE,68164,Pizza
Avoli Osteria,U-lPn_Jjxj5jwwU7cE1UhQ,4.0,190,2,Omaha,NE,68132,Italian
Shucks Pacific Fish House and Oyster Bar,qXMgwiqV7xK0F3fpLAcHmA,4.0,166,2,Omaha,NE,68144,Seafood
Bailey's Breakfast & Lunch,qt17WcrrC5Mlp2rdH2XYrg,4.0,150,2,Omaha,NE,68144,Breakfast & Brunch
Hiro 88,b4OXFJxB07oHLujk_crfiQ,3.5,157,2,Omaha,NE,68164,Japanese
Yoshitomo,ijvztKL0Atdwl6U_EQx0wQ,4.5,78,2,Omaha,NE,68104,Japanese
Rivera's,PMRca2iUxz23tGaN6z76TQ,4.0,195,2,Omaha,NE,68164,Mexican
Jams,iLvnhZw7-7iIsi-e22w8DQ,4.0,201,2,Omaha,NE,68114,Bars
Pitch,KjIaGyVTEoHeS_OTnFQTFQ,3.5,203,2,Omaha,NE,68118,American (New)
Pan Asian Terrace,viAWl78HsFFeYsNLiZNoGA,4.5,79,2,Omaha,NE,68130,Pan Asian
Charred Burger + Bar,Sf9lmbJp6-V0dsHCGEzdeQ,4.0,160,2,Omaha,NE,68144,Burgers
Bonefish Grill,WT5qLtF6IhZEgep8AYHR7Q,4.0,154,2,Omaha,NE,68114,Seafood
Taxi's Grille & Bar,rSlx-YG8HuGftf6Ntrio1w,4.0,87,2,Omaha,NE,68154,Bars
Jim & Jennie's Greek Village,AP0zxnADBJ6f_j-1ue0Y7A,4.5,77,2,Omaha,NE,68134,Greek
Kona Grill,O0HL2dwV3LE1PJwRRaI5-g,3.5,213,2,Omaha,NE,68118,American (New)
Beercade,NQty5UIVIOg_isvMGm3mGw,4.0,99,2,Omaha,NE,68104,Bars
Charleston's,Fuqzwe0dbdHuIbCB3YXEaw,4.0,138,2,Omaha,NE,68154,Steakhouses
Golden Palace,p_LIAcTBd8GPl3wuibbpQA,4.0,76,2,Omaha,NE,68164,Chinese
Texas Roadhouse,TaA69gwp7X8gHJpCIvqzog,4.0,85,2,Omaha,NE,68154,Steakhouses
Blue & Fly Asian Kitchen,ZNMo6NFH_li9aM9f1ZAl2Q,4.0,114,2,Omaha,NE,68114,Chinese
Fusion Taste,dgjRVSnz-x5GeBd_7xWlGw,4.0,60,2,Omaha,NE,68116,Vietnamese
First Watch,ux4cxbk520T-0DDiD3i3oA,4.0,184,2,Omaha,NE,68106,Cafes
Ika Ramen and Izakaya,VMFLM5mNTO5I3tD7LB8C7w,3.5,194,2,Omaha,NE,68104,Ramen
Fox Hollow Coffee,20cSpk2iIYak-SWMNNJnpw,4.5,56,2,Omaha,NE,68154,Coffee & Tea
Cunningham's Pub and Grill,FwvRXzkX_2Sai4Xs7NDheA,4.0,94,2,Omaha,NE,68154,American (New)
Mantra Bar & Grille,of6tCPdwX5xnoXhiHy43tA,4.0,113,2,Omaha,NE,68104,Sports Bars
Sakura Bana,NcRDiRnFaSYgVb9qXVSg7w,4.0,123,2,Omaha,NE,68114,Japanese
Le Petit Paris - French Bakery,a7l3qFAOVIPVN2JaeJG4Yg,4.5,38,2,Omaha,NE,68154,Bakeries
Swartz's Delicatessen & Bagels,4THBKSwHCDVBMvowM5HbRQ,4.0,147,2,Omaha,NE,68114,Sandwiches
Nothing Bundt Cakes,L--WNV38Bhiz077jqO9XLg,4.5,42,2,Omaha,NE,68114,Desserts
J Coco,zvHVIrhtdnaYcIhPXuAr5Q,4.0,160,2,Omaha,NE,68106,American (New)
Greenbelly,5wpr7UDTqTZlgl9M4DrnfA,4.0,125,2,Omaha,NE,68154,American (New)
Flagship Commons,Noq1vY6v0XWQDWXMK9ipQg,3.5,165,2,Omaha,NE,68114,Food Court
Safari Cigars and Lounge,leV1ahj_52HtYwY7VBh3-A,4.5,23,2,Omaha,NE,68164,Tobacco Shops
Biaggi's Ristorante Italiano,1BSradrjnD1eoebblO6fKQ,3.5,102,2,Omaha,NE,68154,Italian
Caribbean Delight,Hd2Xr8P7AfxnOQtCfRP2Dw,4.5,56,2,Omaha,NE,68134,Caribbean
Timber Wood Fire Bistro,BSiHfhR-gzWSWnz3Fvkzfg,3.5,149,2,Omaha,NE,68114,Pizza
Growler USA - Omaha,DREdiopEGztRpyLQHx1RKw,3.5,80,2,Omaha,NE,68116,Pubs
Acadian Grille Scratch Kitchen,rKd_24k2WevELAR6yoExew,4.5,34,2,Omaha,NE,68154,Cajun/Creole
Brazen Head Irish Pub,mL4PgG1kdyfaXER1gQ-NNQ,4.0,102,2,Omaha,NE,68114,Pubs
Dolce,2_BNrInCx0DexNHXaCJzNA,4.5,135,3,Omaha,NE,68164,American (New)
Au Courant,X63aSFPk9MDpOaCCp0c6dA,4.5,135,3,Omaha,NE,68104,Modern European
Le Voltaire,wWcWiYwesW7KEsKycEYYRg,4.5,85,3,Omaha,NE,68154,French
Kobe Steakhouse of Japan,X6MEVc4WdUkKY_gTq29O0w,4.0,97,3,Omaha,NE,68118,Steakhouses
Brother Sebastian's Steak House & Winery,FBi4ozHpxWk355zGHjgBAA,4.0,158,3,Omaha,NE,68144,Steakhouses
Johnny's Italian Steakhouse,Cu5s55b8MUE8U6wmy-UJ3w,3.5,105,3,Omaha,NE,68118,Steakhouses
Kith & Kin,mkW-YlJuw64RQrbqVit03Q,4.0,100,3,Omaha,NE,68132,Southern
Tavern 180,WmsASJI09u3Y8jknbeSZ3A,3.5,51,3,Omaha,NE,68118,Seafood
Mahogany Prime Steakhouse,oosHP5KEFk-3ySnhiXABgw,4.5,168,4,Omaha,NE,68154,Steakhouses
801 Chophouse at the Paxton,K61IcSFXZWmDme3vgMZsCg,4.0,283,4,Omaha,NE,68102,Steakhouses
Fleming's Prime Steakhouse & Wine Bar,9lar65wVSvvjt0PMZI87Hw,4.0,116,4,Omaha,NE,68114,Wine Bars
Embassy Suites Hotel Omaha,bRG8UUjXS7xaD3zQaXxPEg,3.0,73,4,Omaha,NE,68102,Hotels
El Rinconcito,a2vW4kdK8-sHtNhkYSzJLw,3.0,13,4,Omaha,NE,68107,Salvadoran
Black Sheep Coffee House,NBb9Bscy3pT2BgBsMDyLHg,4.5,5,4,Springfield,NE,68059,Coffee & Tea
McDonald's,Y3TF15Rc1D7u4_1Cik2ojw,2.0,5,4,Council Bluffs,IA,51501,Fast Food
Arby's,k2I1x0ClBwReUWrOO7j27A,2.0,4,4,Missouri Valley,IA,51555,Sandwiches
Last Second Saloon,kBL9QfEGqu-z_qICgoHpIg,4.0,1,4,North Bend,NE,68649,Sports Bars
Zipp's Pizzaria,rNgn7OzzgHGWtZroKfWYpA,4.5,26,1,Adair,IA,50002,Pizza
Chuckwagon Restaurant,tda4Bv9zM9Ao_FXSl_b59Q,4.0,39,1,Adair,IA,50002,American (Traditional)
The Weather Vane Cafe,Fd6DPfUbLUCJZwbtOm9n_Q,4.0,14,1,Anita,IA,50020,Diners
Menlo Cafe,4KyI4r4tKpjEnGzAnJ3UJw,4.5,9,1,Menlo,IA,50164,American (Traditional)
Subway,jkVKr5F-srVcWOnZwCo2fQ,2.5,3,1,Adair,IA,50002,Sandwiches
Darrel's Place,GO4vzt6UgfeixGCKX8ih7g,4.0,14,1,Hamlin,IA,50117,Bars
Mel's Diner,REbelSx0d1VgPv25CnKmRg,4.5,5,1,Brayton,IA,50042,Diners
PJ's Drive In,2F6ZyI5Ky-gKdv6OksM4rg,4.0,15,1,Panora,IA,50216,Burgers
